REPORT_NUMBER,CRASH_YEAR,CRASH_DATE_AND_TIME,REPORT_DATE_AND_TIME,INVESTIGATING_AGENCY_REPORT_NUMBER,FORM_TYPE,TOTAL_NUMBER_OF_VEHICLES,TOTAL_NUMBER_OF_PERSONS,COUNTY_CODE,CITY_CODE,COUNTY_NAME,CITY_NAME,RURAL_OR_URBAN,NOTIFIED_TIME,DISPATCHED_TIME,ARRIVED_TIME,CLEARED_TIME,COMPLETED_FLAG,NOTIFIED_BY,ON_STREET_ROAD_HIGHWAY,STREET_ADDRESS_NUMBER,LATITUDE,LONGITUDE,FEET_FROM_INTERSECTION,DIRECTION_FROM_INTERSECTION,FROM_INTERSECTION_OF,MILEPOST_NUMBER,ROAD_SYSTEM_IDENTIFER,TYPE_OF_SHOULDER,TYPE_OF_INTERSECTION,PHOTOS_TAKEN,LIGHT_CONDITION,WEATHER_CONDITION,ROAD_SURFACE_CONDITION,SCHOOL_BUS_RELATED_CODE,TYPE_OF_IMPACT,FIRST_HARMFUL_EVENT,LOCATION,INTERCHANGE_FLAG,JUNCTION_FLAG,ROAD_CIRCUMSTANCES_1,ROAD_CIRCUMSTANCES_2,ROAD_CIRCUMSTANCES_3,ENVIRONMENT_CIRCUMSTANCES_1,ENVIRONMENT_CIRCUMSTANCES_2,ENVIRONMENT_CIRCUMSTANCES_3,WORK_ZONE_RELATED_FLAG,CRASH_IN_WORK_ZONE,TYPE_OF_WORK_ZONE,WORKERS_PRESENT,LAW_ENFORCEMENT_PRESENT,INVESTIGATOR_RANK,INVESTIGATING_AGENCY_NAME,INVESTIGATING_AGENCY_TYPE,LOAD_DATE,CODEABLE,S4_CRASH_TYPE,S4_CRASH_TYPE_SIMPLIFIED,S4_CRASH_SEVERITY,S4_CRASH_SEVERITY_DETAIL,S4_DAY_OR_NIGHT,S4_IS_AGGRESSIVE_DRIVING,S4_IS_ALCOHOL_RELATED,S4_IS_CMV_INVOLVED,S4_IS_DISTRACTED,S4_IS_DRUG_RELATED,S4_IS_HIT_AND_RUN,S4_IS_INTERSECTION_RELATED,S4_IS_LANE_DEPARTURE_RELATED,S4_IS_SPEEDING_RELATED,S4_NONE_INJURY_COUNT,S4_INJURY_COUNT,S4_POSSIBLE_INJURY_COUNT,S4_NON_INCAPACITATING_INJURY_COUNT,S4_INCAPACITATING_INJURY_COUNT,S4_FATALITY_COUNT,S4_FATALITY_WITHIN_30_DAYS_COUNT,S4_NON_TRAFFIC_FATALITY_COUNT,S4_TRAILER_COUNT,S4_MOTORCYCLE_COUNT,S4_MOPED_COUNT,S4_NON_MOTORIST_COUNT,S4_BICYCLIST_COUNT,S4_PEDESTRIAN_COUNT,S4_DRIVER_COUNT,S4_AGING_DRIVER_COUNT,S4_TEENAGER_DRIVER_COUNT,S4_PASSENGER_COUNT,S4_UNRESTRAINED_COUNT,S4_UNRESTRAINED_INJURY_COUNT,S4_UNRESTRAINED_INCAPACITATING_INJURY_COUNT,S4_UNRESTRAINED_FATALITY_COUNT,S4_MOTORCYCLIST_COUNT,S4_MOTORCYCLIST_INCAPACITATING_INJURY_COUNT,S4_MOTORCYCLIST_FATALITY_COUNT,S4_IS_PEDESTRIAN_INVOLVED,S4_PEDESTRIAN_INCAPACITATING_INJURY_COUNT,S4_PEDESTRIAN_FATALITY_COUNT,S4_IS_BICYCLIST_INVOLVED,S4_BICYCLIST_INCAPACITATING_INJURY_COUNT,S4_BICYCLIST_FATALITY_COUNT,S4_CITATION_COUNT,S4_CITATION_AMOUNT,S4_PROPERTY_DAMAGE_COUNT,S4_PROPERTY_DAMAGE_AMOUNT,S4_VEHICLE_DAMAGE_COUNT,S4_VEHICLE_DAMAGE_AMOUNT,S4_TOTAL_DAMAGE_AMOUNT,S4_TRANSPORT_BY_EMS_COUNT,S4_TRANSPORT_BY_LAW_ENFORCEMENT_COUNT,S4_TRANSPORT_BY_OTHER_COUNT,S4_GEOLOCATION_STATUS,S4_PRELIMINARY_GEOLOCATION_STATUS,S4_X,S4_Y,S4_LATITUDE,S4_LONGITUDE
25138538,2023,2/4/2023 5:30,2/4/2023 7:25,71765,L,1,1,2,38,Duval,Jacksonville,Urban,2/4/2023 5:40,2/4/2023 5:45,2/4/2023 5:50,2/4/2023 7:30,Y,Law Enforcement,PHILIPS HWY (US-1),,30.30275134,-81.64361739,90,North,PROMENADE WAY,,U.S.,Curb,Not at Intersection,N,Dark - Lighted,Clear,Dry,N,Other,Utility Pole/Light Support,On Roadway,N,Non-Junction,None,,,Unknown,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),2/7/2023 14:38,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,N,Y,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,3,0,1,100,1,10000,10100,1,0,0,Preliminary,Editor Mapped,438114.5007,3352516.36,30.30281946,-81.64360469
25327875,2023,3/8/2023 19:57,3/8/2023 21:26,142445,L,1,2,2,38,Duval,Jacksonville,Urban,3/8/2023 19:57,3/8/2023 20:12,3/8/2023 20:14,3/8/2023 21:50,Y,Law Enforcement,ST,103RD,30.24831232,-81.75733921,63,East,HARLOW BLVD,,State,Paved,Four-Way Intersection,N,Dark - Lighted,Clear,Dry,N,Angle,Pedestrian,On Roadway,N,Intersection,None,,,None,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),3/10/2023 15:06,Y,Pedestrian,Pedestrian,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,Y,N,N,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,Y,1,0,0,0,0,0,1,1000,1000,1,0,0,Preliminary,Editor Mapped,427135.4699,3346547.646,30.24834979,-81.7573644
24732662,2023,4/15/2023 10:25,4/15/2023 10:58,223101,L,2,3,2,38,Duval,Jacksonville,Urban,4/15/2023 10:27,4/15/2023 10:28,4/15/2023 10:30,4/15/2023 12:16,Y,Law Enforcement,LANE AVE S,,30.28473425,-81.75525152,0,,HYDE GROVE AVE,,State,Paved,Four-Way Intersection,N,Daylight,Clear,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),4/16/2023 15:22,Y,Right Angle,Angle,Serious Injury,Incapacitating Injury,DAY,N,N,N,Y,N,N,Y,N,N,0,3,1,0,2,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,2,25000,25000,2,0,0,Preliminary,Editor Mapped,427365.8531,3350577.689,30.28472853,-81.75524824
25333578,2023,1/3/2023 22:20,1/3/2023 22:54,5768,L,1,2,2,38,Duval,Jacksonville,Urban,1/3/2023 22:22,1/3/2023 22:24,1/3/2023 22:25,1/3/2023 23:55,Y,Law Enforcement,ARLINGTON EXPY,,30.32739283,-81.58617384,106,West,ARLINGTON ROAD,,State,Paved,Not at Intersection,N,Dark - Lighted,Clear,Dry,N,Other,Other Fixed Object,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),1/4/2023 14:55,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,N,Y,N,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,N,0,0,N,0,0,3,0,1,6900,1,20000,26900,1,0,0,Preliminary,Editor Mapped,443645.5035,3355197.224,30.32728104,-81.5862293
25067879,2023,1/26/2023 17:00,1/26/2023 18:09,FHP23ON0045445,L,2,2,2,38,Duval,Jacksonville,Urban,1/26/2023 17:17,1/26/2023 17:19,1/26/2023 17:52,1/26/2023 19:01,Y,Law Enforcement,INTERSTATE 10,,30.28913,-81.9828,565,East,MM346,,Interstate,Paved,Not at Intersection,N,Daylight,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),2/16/2023 18:53,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,DAY,N,N,Y,N,N,N,N,Y,N,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,1,0,0,0,2,14500,14500,1,0,0,Preliminary,Editor Mapped,405590.424,3351210.481,30.28893619,-81.98170086
25675277,2023,4/29/2023 19:12,4/29/2023 19:37,255189,L,3,3,2,38,Duval,Jacksonville,Urban,4/29/2023 19:12,4/29/2023 19:12,4/29/2023 19:13,4/29/2023 21:40,Y,Law Enforcement,W 21ST ST,,30.35703058,-81.65836036,0,,N PEARL ST,,Local,Unpaved,Four-Way Intersection,N,Dusk,Rain,Wet,N,Angle,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,None,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),4/30/2023 14:42,Y,Right Angle,Angle,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,Y,N,N,2,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,0,N,0,0,N,0,0,1,0,0,0,3,35000,35000,1,0,0,Preliminary,Editor Mapped,436730.8152,3358531.386,30.35702484,-81.6583571
25684068,2023,9/15/2023 16:10,9/15/2023 16:56,561290,L,1,2,2,38,Duval,Jacksonville,Urban,9/15/2023 16:13,9/15/2023 16:17,9/15/2023 16:32,9/15/2023 17:20,Y,Law Enforcement,ALUMNI DR,,30.35842905,-81.60669472,850857938,West,UNIVERSITY BLVD N,,Local,Curb,Not at Intersection,N,Daylight,Cloudy,Wet,N,Other,Tree (standing),On Roadway,N,Non-Junction,Road Surface Condition,,,Weather Conditions,,,N,,,,,CSO,Jacksonville Sheriff's Office,Sheriff's Office (SO),9/20/2023 19:54,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,DAY,Y,N,N,N,N,N,N,Y,Y,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,N,0,0,N,0,0,1,0,1,500,1,10000,10500,1,0,0,Verified,n/a,441696.89,3358658.656,30.35842331,-81.60669148
25684502,2023,5/31/2023 12:30,5/31/2023 13:02,324461,L,2,2,2,38,Duval,Jacksonville,Urban,5/31/2023 12:33,5/31/2023 12:38,5/31/2023 12:45,5/31/2023 13:35,Y,Law Enforcement,CASSAT AVE,,30.31246292,-81.73072802,45138646,North,LAWNVIEW ST,,State,Paved,Not at Intersection,N,Daylight,Clear,Dry,N,Angle,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),6/2/2023 14:49,Y,Unknown,Unknown,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,Y,N,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,2,0,2,20000,2,10000,30000,1,0,0,Verified,n/a,429744.177,3353635.088,30.31245719,-81.73072474
25685417,2023,6/6/2023 15:30,6/6/2023 16:10,338306,L,1,1,2,38,Duval,Jacksonville,Urban,6/6/2023 15:35,6/6/2023 15:40,6/6/2023 15:50,6/6/2023 17:59,Y,Law Enforcement,STARRATT RD,,30.48723789,-81.58923085,45300879,North,JUNIOR RD,,Local,Unpaved,Not at Intersection,N,Daylight,Clear,Dry,N,Other,Utility Pole/Light Support,Off Roadway,N,Non-Junction,None,,,None,,,N,,,,,CSO,Jacksonville Sheriff's Office,Sheriff's Office (SO),6/9/2023 14:58,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,Y,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,1,500,1,25000,25500,1,0,0,Verified,n/a,443449.5371,3372924.155,30.48723212,-81.5892276
25685737,2023,6/21/2023 13:50,6/21/2023 14:18,371055,L,1,2,2,38,Duval,Jacksonville,Urban,6/21/2023 13:52,6/21/2023 13:52,6/21/2023 14:12,6/21/2023 14:40,Y,Law Enforcement,CLAIRE LN,,30.17518981,-81.63841825,45194945,West,SCOTT MILL RD,,Local,Unpaved,Not at Intersection,N,Daylight,Clear,Dry,N,Front to Front,Traffic Sign Support,Off Roadway,N,Non-Junction,None,,,None,,,N,,,,,CSO,Jacksonville Sheriff's Office,Sheriff's Office (SO),6/24/2023 15:28,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,Y,N,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,1,1,1,1000,1001,1,0,0,Verified,n/a,438523.199,3338368.633,30.17517519,-81.6385287
25686645,2023,6/21/2023 13:30,6/21/2023 14:25,371029,L,1,1,2,38,Duval,Jacksonville,Urban,6/21/2023 13:41,6/21/2023 13:44,6/21/2023 14:03,6/21/2023 15:07,Y,Law Enforcement,103RD ST,9455,30.24801645,-81.8124232,,,,,Local,Paved,Not at Intersection,N,Daylight,Clear,Dry,N,Other,"Other Post, Pole or Support",On Roadway,N,Non-Junction,None,,,None,,,N,,,,,CSO,Jacksonville Sheriff's Office,Sheriff's Office (SO),6/23/2023 15:24,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,Y,N,N,Y,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,2,0,1,5000,1,1500,6500,1,0,0,Verified,n/a,421838.2507,3346546.629,30.24801074,-81.8124199
25686841,2023,6/23/2023 10:40,6/23/2023 11:13,375033,L,2,3,2,38,Duval,Jacksonville,Urban,6/23/2023 10:44,6/23/2023 10:44,6/23/2023 10:49,6/23/2023 12:26,Y,Law Enforcement,PROSPECT ST,,30.39920932,-81.68595508,45281623,,3RD AVE,,Local,Unpaved,T-Intersection,N,Daylight,Cloudy,Wet,N,Angle,Motor Vehicle in Transport,On Roadway,N,Intersection,None,,,Weather Conditions,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),6/26/2023 15:19,Y,Right Angle,Angle,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,Y,N,N,0,3,0,1,2,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,N,0,0,N,0,0,4,0,1,3500,2,35000,38500,3,0,0,Verified,n/a,434104.7719,3363226.981,30.39925481,-81.68597701
25062950,2023,2/16/2023 6:39,2/16/2023 7:28,FHP23ON0083314,L,3,4,2,38,Duval,Jacksonville,Urban,2/16/2023 6:44,2/16/2023 6:51,2/16/2023 7:06,2/16/2023 8:17,Y,Law Enforcement,I-295 S,,30.1966,-81.73956,1815,West,BLANDING BLVD,,Interstate,Paved,Not at Intersection,N,Dawn,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),2/22/2023 17:05,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,N,N,N,2,2,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,N,0,0,N,0,0,1,0,0,0,3,14000,14000,2,0,0,Preliminary,Editor Mapped,429568.3683,3340463.76,30.19359518,-81.73167181
25337726,2023,2/16/2023 21:50,2/16/2023 22:28,99566,L,2,3,2,38,Duval,Jacksonville,Urban,2/16/2023 21:51,2/16/2023 21:51,2/16/2023 21:53,2/16/2023 23:48,Y,Law Enforcement,ROOSEVELT BLVD,,30.28801558,-81.72042909,149,South,ST JOHNS AVE,,Interstate,Paved,Other,N,Dark - Lighted,Clear,Dry,N,Other,Pedestrian,On Roadway,Y,Intersection,None,,,Unknown,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),2/22/2023 17:05,Y,Pedestrian,Pedestrian,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,Y,N,N,1,2,0,1,1,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,Y,1,0,N,0,0,0,0,0,0,2,700,700,2,0,0,Preliminary,Editor Mapped,430720.3921,3350919.506,30.28800949,-81.72039272
25327104,2023,2/18/2023 10:40,2/18/2023 12:04,102371,L,1,1,2,38,Duval,Jacksonville,Urban,2/18/2023 10:49,2/18/2023 10:49,2/18/2023 10:54,2/18/2023 11:30,Y,Law Enforcement,I295N OFFRAMP,,30.19262407,-81.70335101,1734,East,SR17 (ROOSEVELT BLVD),,Interstate,Paved,Not at Intersection,N,Daylight,Clear,Dry,N,Other,Guardrail Face,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),2/22/2023 17:05,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,Y,N,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,N,0,0,N,0,0,1,0,0,0,1,1000,1000,1,0,0,Preliminary,Editor Mapped,432505.908,3340273.692,30.19204677,-81.70114528
25061166,2023,2/5/2023 1:10,2/5/2023 2:19,FHP23ON0062461,L,1,2,2,38,Duval,Jacksonville,Urban,2/5/2023 1:19,2/5/2023 1:23,2/5/2023 1:57,2/5/2023 3:49,Y,Law Enforcement,U.S. 90,,30.31839283,-81.8120929,114,West,JONES ROAD,,U.S.,Paved,Not at Intersection,N,Dark - Not Lighted,Clear,Dry,N,Other,Pedestrian,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),2/16/2023 18:53,Y,Pedestrian,Pedestrian,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,N,N,N,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Y,1,0,N,0,0,1,0,0,0,1,2500,2500,1,0,0,Preliminary,Editor Mapped,422425.7065,3354392.555,30.31884479,-81.80689349
25132644,2023,3/11/2023 20:15,5/2/2023 8:34,148605,L,1,1,2,38,Duval,Jacksonville,Urban,3/11/2023 20:19,3/11/2023 20:19,3/11/2023 20:28,3/12/2023 1:02,Y,Law Enforcement,OLD PLANK RD,,30.33295342,-81.83509469,36,West,HANNAH RD,,Local,Unpaved,Not at Intersection,Y,Dark - Not Lighted,Clear,Dry,N,,Overturn/Rollover,Off Roadway,N,Non-Junction,None,,,None,,,N,,,,,DETECTIVE,Jacksonville Sheriff's Office,Sheriff's Office (SO),3/16/2023 14:26,Y,Rollover,Rollover,Fatality,Fatal (within 30 days),NIGHT,Y,Y,N,N,Y,N,N,Y,Y,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,N,0,0,N,0,0,0,0,0,0,1,9000,9000,0,0,0,Verified,n/a,419723.9263,3355969.409,30.33289671,-81.83511446
25058603,2023,2/20/2023 20:40,2/20/2023 20:59,FHP23ON0092318,L,1,1,2,38,Duval,Jacksonville,Urban,2/20/2023 20:44,2/20/2023 20:45,2/20/2023 20:53,2/20/2023 21:37,Y,Law Enforcement,INTERSTATE 95 NORTHBOUND,,30.3044385,-81.64278887,516,West,EMERSON STREET,,Interstate,Paved,Not at Intersection,N,Dark - Lighted,Clear,Dry,N,Other,Concrete Traffic Barrier,Shoulder,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),2/22/2023 17:05,Y,Off Road,Off Road,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,N,Y,N,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,1,500,1,8000,8500,1,0,0,Preliminary,Editor Mapped,439090.491,3351550.089,30.2941497,-81.63339894
89603438,2023,2/8/2023 13:03,3/3/2023 15:24,FHP23ON0068818,L,4,4,2,38,Duval,Jacksonville,Urban,2/8/2023 13:03,2/8/2023 13:06,2/8/2023 13:35,2/8/2023 14:40,Y,Law Enforcement,INTERSTATE 95 NB,,30.21962,-81.57029,214,South,BAYMEADOWS ROAD,,Interstate,Paved,Not at Intersection,N,Daylight,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),2/16/2023 18:53,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,DAY,N,N,Y,N,N,N,N,N,N,3,1,0,0,1,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,4,23900,23900,1,0,0,Preliminary,Editor Mapped,444857.2312,3343727.645,30.22383799,-81.57302321
25338041,2023,1/8/2023 19:50,1/9/2023 11:57,15604,L,1,2,2,30,Duval,Atlantic Beach,Urban,1/8/2023 19:53,1/8/2023 19:55,1/8/2023 19:59,1/8/2023 20:14,Y,Law Enforcement,MAYPORT RD,,30.34621629,-81.41331155,176,South,FAIRWAY VILLAS DR,,State,Curb,Not at Intersection,N,Dark - Lighted,Clear,Dry,N,,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),1/9/2023 14:44,Y,Single Vehicle,Other,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,N,N,N,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,N,0,0,Y,1,0,1,0,0,0,1,500,500,1,0,0,Preliminary,Editor Mapped,460257.7375,3357217.608,30.34617315,-81.41350123
25075196,2023,1/14/2023 1:07,6/7/2023 14:09,FHP23ON0023416,L,2,2,2,38,Duval,Jacksonville,Urban,1/14/2023 1:12,1/14/2023 1:15,1/14/2023 1:39,1/14/2023 11:30,Y,Law Enforcement,INTERSTATE 295,,30.34341375,-81.54454433,684,East,MONUMENT ROAD,,Interstate,Paved,Not at Intersection,Y,Dark - Lighted,Clear,Dry,N,Front to Front,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,CPL,Florida Highway Patrol,Florida Highway Patrol (FHP),1/24/2023 14:52,Y,Head On,Head On,Fatality,Fatal (within 30 days),NIGHT,N,Y,N,N,N,N,N,Y,N,0,1,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,0,N,0,0,N,0,0,7,0,0,0,2,45000,45000,2,0,0,Verified,n/a,447687.6031,3356938.11,30.34317203,-81.54426978
25058610,2023,2/25/2023 23:35,2/26/2023 0:17,FHP23ON0102411,L,2,4,2,38,Duval,Jacksonville,Urban,2/25/2023 23:39,2/25/2023 23:39,2/26/2023 0:02,2/26/2023 1:01,Y,Law Enforcement,INTERSTATE 95 SOUTHBOUND,,30.33344029,-81.67231569,149,East,BEAVER STREET,,Interstate,Paved,Not at Intersection,N,Dark - Lighted,Clear,Dry,N,"Sideswipe, Same Direction",Motor Vehicle in Transport,On Roadway,Y,Entrance/Exit Ramp,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),3/8/2023 15:02,Y,Same Direction Sideswipe,Sideswipe,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,N,N,Y,N,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,N,0,0,N,0,0,2,0,1,100,2,8000,8100,1,0,0,Preliminary,Editor Mapped,435374.9226,3355923.898,30.33342433,-81.6723044
86171658,2023,6/17/2023 3:10,6/17/2023 3:33,361646,L,1,1,2,38,Duval,Jacksonville,Urban,6/17/2023 3:10,6/17/2023 3:10,6/17/2023 3:12,6/17/2023 3:38,N,Law Enforcement,OUTBACK DR,14039,30.49087153,-81.6242758,,,MAIN ST N,,Local,Curb,Not at Intersection,N,Dark - Lighted,Clear,Dry,N,Other,Pedestrian,In Parking Lane or Zone,N,Non-Junction,None,,,None,,,N,,,,,OFFICER,Jacksonville Sheriff's Office,Sheriff's Office (SO),6/18/2023 15:07,Y,Pedestrian,Pedestrian,Serious Injury,Incapacitating Injury,NIGHT,N,N,N,N,N,Y,N,N,N,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Y,1,0,N,0,0,0,0,0,0,0,0,0,1,0,0,Verified,n/a,440088.3009,3373344.905,30.49086576,-81.62427255
89603477,2023,3/4/2023 10:11,3/4/2023 10:38,FHP23ON0114822,L,2,3,2,38,Duval,Jacksonville,Urban,3/4/2023 10:11,3/4/2023 10:21,3/4/2023 10:21,3/4/2023 23:54,Y,Law Enforcement,INTERSTATE 95 (SB),,30.46772,-81.64697,1351,East,AIRPORT ROAD,,Interstate,Paved,Not at Intersection,N,Daylight,Rain,Wet,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),3/14/2023 15:10,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,N,N,2,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,N,0,0,N,0,0,0,0,0,0,2,6300,6300,1,0,0,Preliminary,Editor Mapped,437718.0175,3353299.531,30.30986615,-81.64777433
25061824,2023,1/10/2023 17:11,1/10/2023 18:13,FHP23ON0016972,L,2,5,2,38,Duval,Jacksonville,Urban,1/10/2023 17:11,1/10/2023 17:41,1/10/2023 17:51,1/10/2023 18:55,Y,Law Enforcement,INTERSTATE 95 NB,,30.26475,-81.60876,2106,South,BOWDEN ROAD,,Interstate,Paved,Not at Intersection,N,Dusk,Clear,Dry,N,Front to Rear,Motor Vehicle in Transport,On Roadway,N,Non-Junction,None,,,None,,,N,,,,,TPR,Florida Highway Patrol,Florida Highway Patrol (FHP),1/22/2023 14:43,Y,Rear End,Rear End,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,N,N,N,4,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,N,0,0,N,0,0,2,0,0,0,2,2000,2000,1,0,0,Preliminary,Editor Mapped,442055.4997,3347443.6,30.25723943,-81.6023409
25675929,2023,2/1/2023 18:30,2/1/2023 19:01,66356,L,1,2,2,38,Duval,Jacksonville,Urban,2/1/2023 18:38,2/1/2023 18:39,2/1/2023 18:48,2/1/2023 19:45,Y,Law Enforcement,KENWOOD DR E,,30.26962474,-81.78483151,0,,WILSON BLVD,,Local,Paved,T-Intersection,N,Dark - Lighted,Clear,Dry,N,Other,Pedestrian,On Roadway,N,Intersection,None,,,None,,,N,,,,,CSO,Jacksonville Sheriff's Office,Sheriff's Office (SO),2/3/2023 14:53,Y,Pedestrian,Pedestrian,Serious Injury,Incapacitating Injury,DAY,N,N,N,N,N,N,Y,N,N,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Y,1,0,N,0,0,0,0,0,0,1,50,50,1,0,0,Preliminary,Editor Mapped,424509.18,3348921.143,30.26960616,-81.78483061
